"gutenberg_id","text"
"x83","never advances an inch!”"
"x83",""
"x83","While Michel Ardan was speaking, Barbicane and Nicholl were making"
"x83","their last preparations."
"x83",""
"x83","Nicholl’s chronometer marked twenty minutes past ten P.M. when the"
"x83","three travelers were finally enclosed in their projectile. This"
"x83","chronometer was set within the tenth of a second by that of Murchison"
"x83","the engineer. Barbicane consulted it."
"x83",""
"x83","“My friends,” said he, “it is twenty minutes past ten. At forty- seven"
"x83","minutes past ten Murchison will launch the electric spark on the wire"
"x83","which communicates with the charge of the Columbiad. At that precise"
"x83","moment we shall leave our spheroid. Thus we still have twenty-seven"
"x83","minutes to remain on the earth.”"
"x83",""
"x83","“Twenty-six minutes thirteen seconds,” replied the methodical Nicholl."
"x83",""
"x83","“Well!” exclaimed Michel Ardan, in a good-humored tone, “much may be"
"x83","done in twenty-six minutes. The gravest questions of morals and"
"x83","politics may be discussed, and even solved. Twenty-six minutes well"
"x83","employed are worth more than twenty-six years in which nothing is done."
"x83","Some seconds of a Pascal or a Newton are more precious than the whole"
"x83","existence of a crowd of raw simpletons—”"
"x83",""
"x83","“And you conclude, then, you everlasting talker?” asked Barbicane."
"x83",""
"x83","“I conclude that we have twenty-six minutes left,” replied Ardan."
"x83",""
"x83","“Twenty-four only,” said Nicholl."
"x83",""
"x83","“Well, twenty-four, if you like, my noble captain,” said Ardan;"
"x83","“twenty-four minutes in which to investigate—”"
"x83",""
"x83","“Michel,” said Barbicane, “during the passage we shall have plenty of"
"x83","time to investigate the most difficult questions. For the present we"
"x83","must occupy ourselves with our departure.”"
"x83",""
"x83","“Are we not ready?”"
"x83",""
"x83","“Doubtless; but there are still some precautions to be taken, to deaden"
"x83","as much as possible the first shock.”"
"x83",""
"x83","“Have we not the water-cushions placed between the partition- breaks,"
"x83","whose elasticity will sufficiently protect us?”"
"x83",""
"x83","“I hope so, Michel,” replied Barbicane gently, “but I am not sure.”"
"x83",""
"x83","“Ah, the joker!” exclaimed Michel Ardan. “He hopes!—He is not sure!—and"
"x83","he waits for the moment when we are encased to make this deplorable"
"x83","admission! I beg to be allowed to get out!”"
"x83",""
"x83","“And how?” asked Barbicane."
"x83",""
"x83","“Humph!” said Michel Ardan, “it is not easy; we are in the train, and"
"x83","the guard’s whistle will sound before twenty-four minutes are over.”"
"x83",""
"x83","“Twenty,” said Nicholl."
"x83",""
"x83","For some moments the three travelers looked at each other. Then they"
"x83","began to examine the objects imprisoned with them."
"x83",""
"x83","“Everything is in its place,” said Barbicane. “We have now to decide"
"x83","how we can best place ourselves to resist the shock. Position cannot be"
"x83","an indifferent matter; and we must, as much as possible, prevent the"
"x83","rush of blood to the head.”"
"x83",""
"x83","“Just so,” said Nicholl."
"x83",""
"x83","“Then,” replied Michel Ardan, ready to suit the action to the word,"
"x83","“let us put our heads down and our feet in the air, like the clowns in"
"x83","the grand circus.”"
"x83",""
"x83","“No,” said Barbicane, “let us stretch ourselves on our sides; we shall"
"x83","resist the shock better that way. Remember that, when the projectile"
"x83","starts, it matters little whether we are in it or before it; it amounts"
"x83","to much the same thing.”"
"x83",""
"x83","“If it is only ‘much the same thing,’ I may cheer up,” said Michel"
"x83","Ardan."
"x83",""
"x83","“Do you approve of my idea, Nicholl?” asked Barbicane."
"x83",""
"x83","“Entirely,” replied the captain. “We’ve still thirteen minutes and a"
"x83","half.”"
"x83",""
"x83","“That Nicholl is not a man,” exclaimed Michel; “he is a chronometer"
"x83","with seconds, an escape, and eight holes.”"
"x83",""
"x83","But his companions were not listening; they were taking up their last"
"x83","positions with the most perfect coolness. They were like two methodical"
"x83","travelers in a car, seeking to place themselves as comfortably as"
"x83","possible."
"x83",""
"x83","We might well ask ourselves of what materials are the hearts of these"
"x83","Americans made, to whom the approach of the most frightful danger added"
"x83","no pulsation."
"x83",""
"x83","Three thick and solidly-made couches had been placed in the projectile."
"x83","Nicholl and Barbicane placed them in the center of the disc forming the"
"x83","floor. There the three travelers were to stretch themselves some"
"x83","moments before their departure."
"x83",""
"x83","During this time, Ardan, not being able to keep still, turned in his"
"x83","narrow prison like a wild beast in a cage, chatting with his friends,"
"x83","speaking to the dogs Diana and Satellite, to whom, as may be seen, he"
"x83","had given significant names."
"x83",""
"x83","“Ah, Diana! Ah, Satellite!” he exclaimed, teasing them; “so you are"
"x83","going to show the moon-dogs the good habits of the dogs of the earth!"
"x83","That will do honor to the canine race! If ever we do come down again, I"
"x83","will bring a cross type of ‘moon-dogs,’ which will make a stir!”"
"x83",""
"x83","“If there _are_ dogs in the moon,” said Barbicane."
"x83",""
"x83","“There are,” said Michel Ardan, “just as there are horses, cows,"
"x83","donkeys, and chickens. I bet that we shall find chickens.”"
"x83",""
"x83","“A hundred dollars we shall find none!” said Nicholl."
"x83",""
"x83","“Done, my captain!” replied Ardan, clasping Nicholl’s hand. “But, by"
"x83","the bye, you have already lost three bets with our president, as the"
"x83","necessary funds for the enterprise have been found, as the operation of"
"x83","casting has been successful, and lastly, as the Columbiad has been"
"x83","loaded without accident, six thousand dollars.”"
"x83",""
"x83","“Yes,” replied Nicholl. “Thirty-seven minutes six seconds past ten.”"
"x83",""
"x83","“It is understood, captain. Well, before another quarter of an hour you"
"x83","will have to count nine thousand dollars to the president; four"
"x83","thousand because the Columbiad will not burst, and five thousand"
"x83","because the projectile will rise more than six miles in the air.”"
"x83",""
"x83","“I have the dollars,” replied Nicholl, slapping the pocket of this"
"x83","coat. “I only ask to be allowed to pay.”"
"x83",""
"x83","“Come, Nicholl. I see that you are a man of method, which I could never"
"x83","be; but indeed you have made a series of bets of very little advantage"
"x83","to yourself, allow me to tell you.”"
"x83",""
"x83","“And why?” asked Nicholl."
"x83",""
"x83","“Because, if you gain the first, the Columbiad will have burst, and the"
"x83","projectile with it; and Barbicane will no longer be there to reimburse"
"x83","your dollars.”"
"x83",""
"x83","“My stake is deposited at the bank in Baltimore,” replied Barbicane"
"x83","simply; “and if Nicholl is not there, it will go to his heirs.”"
"x83",""
"x83","“Ah, you practical men!” exclaimed Michel Ardan; “I admire you the more"
"x83","for not being able to understand you.”"
"x83",""
"x83","“Forty-two minutes past ten!” said Nicholl."
"x83",""
"x83","“Only five minutes more!” answered Barbicane."
"x83",""
"x83","“Yes, five little minutes!” replied Michel Ardan; “and we are enclosed"
"x83","in a projectile, at the bottom of a gun 900 feet long! And under this"
"x83","projectile are rammed 400,000 pounds of gun-cotton, which is equal to"
"x83","1,600,000 pounds of ordinary powder! And friend Murchison, with his"
"x83","chronometer in hand, his eye fixed on the needle, his finger on the"
"x83","electric apparatus, is counting the seconds preparatory to launching us"
"x83","into interplanetary space.”"
"x83",""
"x83","“Enough, Michel, enough!” said Barbicane, in a serious voice; “let us"
"x83","prepare. A few instants alone separate us from an eventful moment. One"
"x83","clasp of the hand, my friends.”"
"x83",""
"x83","“Yes,” exclaimed Michel Ardan, more moved than he wished to appear; and"
"x83","the three bold companions were united in a last embrace."
"x83",""
"x83","“God preserve us!” said the religious Barbicane."
"x83",""
"x83","Michel Ardan and Nicholl stretched themselves on the couches placed in"
"x83","the center of the disc."
"x83",""
"x83","“Forty-seven minutes past ten!” murmured the captain."
"x83",""
"x83","“Twenty seconds more!” Barbicane quickly put out the gas and lay down"
"x83","by his companions, and the profound silence was only broken by the"
"x83","ticking of the chronometer marking the seconds."
"x83",""
"x83","Suddenly a dreadful shock was felt, and the projectile, under the force"
"x83","of six billions of litres of gas, developed by the combustion of"
"x83","pyroxyle, mounted into space."
"x83",""
"x83",""
"x83",""
"x83",""
"x83","CHAPTER II."
"x83","THE FIRST HALF-HOUR"
"x83",""
"x83",""
"x83","What had happened? What effect had this frightful shock produced? Had"
"x83","the ingenuity of the constructors of the projectile obtained any happy"
"x83","result? Had the shock been deadened, thanks to the springs, the four"
"x83","plugs, the water-cushions, and the partition-breaks? Had they been able"
"x83","to subdue the frightful pressure of the initiatory speed of more than"
"x83","11,000 yards, which was enough to traverse Paris or New York in a"
"x83","second? This was evidently the question suggested to the thousand"
"x83","spectators of this moving scene. They forgot the aim of the journey,"
"x83","and thought only of the travelers. And if one of them—Joseph T. Maston"
"x83","for example—could have cast one glimpse into the projectile, what would"
"x83","he have seen?"
"x83",""
"x83","Nothing then. The darkness was profound. But its cylindro- conical"
"x83","partitions had resisted wonderfully. Not a rent or a dent anywhere! The"
"x83","wonderful projectile was not even heated under the intense deflagration"
"x83","of the powder, nor liquefied, as they seemed to fear, in a shower of"
"x83","aluminum."
"x83",""
"x83","The interior showed but little disorder; indeed, only a few objects had"
"x83","been violently thrown toward the roof; but the most important seemed"
"x83","not to have suffered from the shock at all; their fixtures were intact."
"x83",""
"x83","On the movable disc, sunk down to the bottom by the smashing of the"
"x83","partition-breaks and the escape of the water, three bodies lay"
"x83","apparently lifeless. Barbicane, Nicholl, and Michel Ardan—did they"
"x83","still breathe? or was the projectile nothing now but a metal coffin,"
"x83","bearing three corpses into space?"
"x83",""
"x83","Some minutes after the departure of the projectile, one of the bodies"
"x83","moved, shook its arms, lifted its head, and finally succeeded in"
"x83","getting on its knees. It was Michel Ardan. He felt himself all over,"
"x83","gave a sonorous “Hem!” and then said:"
"x83",""
"x83","“Michel Ardan is whole. How about the others?”"
"x83",""
"x83","The courageous Frenchman tried to rise, but could not stand. His head"
"x83","swam, from the rush of blood; he was blind; he was a drunken man."
"x83",""
"x83","“Bur-r!” said he. “It produces the same effect as two bottles of"
"x83","Corton, though perhaps less agreeable to swallow.” Then, passing his"
"x83","hand several times across his forehead and rubbing his temples, he"
"x83","called in a firm voice:"
"x83",""
"x83","“Nicholl! Barbicane!”"
"x83",""
"x83","He waited anxiously. No answer; not even a sigh to show that the hearts"
"x83","of his companions were still beating. He called again. The same"
"x83","silence."
"x83",""
"x83","“The devil!” he exclaimed. “They look as if they had fallen from a"
"x83","fifth story on their heads. Bah!” he added, with that imperturbable"
"x83","confidence which nothing could check, “if a Frenchman can get on his"
"x83","knees, two Americans ought to be able to get on their feet. But first"
"x83","let us light up.”"
"x83",""
"x83","Ardan felt the tide of life return by degrees. His blood became calm,"
"x83","and returned to its accustomed circulation. Another effort restored his"
"x83","equilibrium. He succeeded in rising, drew a match from his pocket, and"
"x83","approaching the burner lighted it. The receiver had not suffered at"
"x83","all. The gas had not escaped. Besides, the smell would have betrayed"
"x83","it; and in that case Michel Ardan could not have carried a lighted"
"x83","match with impunity through the space filled with hydrogen. The gas"
"x83","mixing with the air would have produced a detonating mixture, and the"
"x83","explosion would have finished what the shock had perhaps begun. When"
"x83","the burner was lit, Ardan leaned over the bodies of his companions:"
"x83","they were lying one on the other, an inert mass, Nicholl above,"
"x83","Barbicane underneath."
"x83",""
"x83","Ardan lifted the captain, propped him up against the divan, and began"
"x83","to rub vigorously. This means, used with judgment, restored Nicholl,"
"x83","who opened his eyes, and instantly recovering his presence of mind,"
"x83","seized Ardan’s hand and looked around him."
"x83",""
"x83","“And Barbicane?” said he."
"x83",""
"x83","“Each in turn,” replied Michel Ardan. “I began with you, Nicholl,"
"x83","because you were on the top. Now let us look to Barbicane.” Saying"
"x83","which, Ardan and Nicholl raised the president of the Gun Club and laid"
"x83","him on the divan. He seemed to have suffered more than either of his"
"x83","companions; he was bleeding, but Nicholl was reassured by finding that"
"x83","the hemorrhage came from a slight wound on the shoulder, a mere graze,"
"x83","which he bound up carefully."
"x83",""
"x83","Still, Barbicane was a long time coming to himself, which frightened"
"x83","his friends, who did not spare friction."
"x83",""
"x83","“He breathes though,” said Nicholl, putting his ear to the chest of the"
"x83","wounded man."
"x83",""
"x83","“Yes,” replied Ardan, “he breathes like a man who has some notion of"
"x83","that daily operation. Rub, Nicholl; let us rub harder.” And the two"
"x83","improvised practitioners worked so hard and so well that Barbicane"
"x83","recovered his senses. He opened his eyes, sat up, took his two friends"
"x83","by the hands, and his first words were—"
"x83",""
"x83","“Nicholl, are we moving?”"
"x83",""
"x83","Nicholl and Ardan looked at each other; they had not yet troubled"
"x83","themselves about the projectile; their first thought had been for the"
"x83","traveler, not for the car."
"x83",""
"x83","“Well, are we really moving?” repeated Michel Ardan."
"x83",""
"x83","“Or quietly resting on the soil of Florida?” asked Nicholl."
"x83",""
"x83","“Or at the bottom of the Gulf of Mexico?” added Michel Ardan."
"x83",""
"x83","“What an idea!” exclaimed the president."
"x83",""
"x83","And this double hypothesis suggested by his companions had the effect"
"x83","of recalling him to his senses. In any case they could not decide on"
"x83","the position of the projectile. Its apparent immovability, and the want"
"x83","of communication with the outside, prevented them from solving the"
"x83","question. Perhaps the projectile was unwinding its course through"
"x83","space. Perhaps after a short rise it had fallen upon the earth, or even"
"x83","in the Gulf of Mexico—a fall which the narrowness of the peninsula of"
"x83","Florida would render not impossible."
"x83",""
"x83","The case was serious, the problem interesting, and one that must be"
"x83","solved as soon as possible. Thus, highly excited, Barbicane’s moral"
"x83","energy triumphed over physical weakness, and he rose to his feet. He"
"x83","listened. Outside was perfect silence; but the thick padding was enough"
"x83","to intercept all sounds coming from the earth. But one circumstance"
"x83","struck Barbicane, viz., that the temperature inside the projectile was"
"x83","singularly high. The president drew a thermometer from its case and"
"x83","consulted it. The instrument showed 81° Fahr."
"x83",""
"x83","“Yes,” he exclaimed, “yes, we are moving! This stifling heat,"
"x83","penetrating through the partitions of the projectile, is produced by"
"x83","its friction on the atmospheric strata. It will soon diminish, because"
"x83","we are already floating in space, and after having nearly stifled, we"
"x83","shall have to suffer intense cold."
"x83",""
"x83","“What!” said Michel Ardan. “According to your showing, Barbicane, we"
"x83","are already beyond the limits of the terrestrial atmosphere?”"
"x83",""
"x83","“Without a doubt, Michel. Listen to me. It is fifty-five minutes past"
"x83","ten; we have been gone about eight minutes; and if our initiatory speed"
"x83","has not been checked by the friction, six seconds would be enough for"
"x83","us to pass through the forty miles of atmosphere which surrounds the"
"x83","globe.”"
"x83",""
"x83","“Just so,” replied Nicholl; “but in what proportion do you estimate the"
"x83","diminution of speed by friction?”"
"x83",""
"x83","“In the proportion of one-third, Nicholl. This diminution is"
"x83","considerable, but according to my calculations it is nothing less. If,"
"x83","then, we had an initiatory speed of 12,000 yards, on leaving the"
"x83","atmosphere this speed would be reduced to 9,165 yards. In any case we"
"x83","have already passed through this interval, and—”"
"x83",""
"x83","“And then,” said Michel Ardan, “friend Nicholl has lost his two bets:"
"x83","four thousand dollars because the Columbiad did not burst; five"
"x83","thousand dollars because the projectile has risen more than six miles."
"x83","Now, Nicholl, pay up.”"
"x83",""
"x83","“Let us prove it first,” said the captain, “and we will pay afterward."
"x83","It is quite possible that Barbicane’s reasoning is correct, and that I"
"x83","have lost my nine thousand dollars. But a new hypothesis presents"
"x83","itself to my mind, and it annuls the wager.”"
"x83",""
"x83","“What is that?” asked Barbicane quickly."
"x83",""
"x83","“The hypothesis that, for some reason or other, fire was never set to"
"x83","the powder, and we have not started at all.”"
"x83",""
"x83","“My goodness, captain,” exclaimed Michel Ardan, “that hypothesis is not"
"x83","worthy of my brain! It cannot be a serious one. For have we not been"
"x83","half annihilated by the shock? Did I not recall you to life? Is not the"
"x83","president’s shoulder still bleeding from the blow it has received?”"
"x83",""
"x83","“Granted,” replied Nicholl; “but one question.”"
"x83",""
"x83","“Well, captain?”"
"x83",""
"x83","“Did you hear the detonation, which certainly ought to be loud?”"
"x83",""
"x83","“No,” replied Ardan, much surprised; “certainly I did not hear the"
"x83","detonation.”"
"x83",""
"x83","“And you, Barbicane?”"
"x83",""
"x83","“Nor I, either.”"
"x83",""
"x83","“Very well,” said Nicholl."
"x83",""
"x83","“Well now,” murmured the president “why did we not hear the"
"x83","detonation?”"
"x83",""
"x83","The three friends looked at each other with a disconcerted air. It was"
"x83","quite an inexplicable phenomenon. The projectile had started, and"
"x83","consequently there must have been a detonation."
"x83",""
"x83","“Let us first find out where we are,” said Barbicane, “and let down"
"x83","this panel.”"
"x83",""
"x83","This very simple operation was soon accomplished."
"x83",""
"x83","The nuts which held the bolts to the outer plates of the right-hand"
"x83","scuttle gave way under the pressure of the English wrench. These bolts"
"x83","were pushed outside, and the buffers covered with India-rubber stopped"
"x83","up the holes which let them through. Immediately the outer plate fell"
"x83","back upon its hinges like a porthole, and the lenticular glass which"
"x83","closed the scuttle appeared. A similar one was let into the thick"
"x83","partition on the opposite side of the projectile, another in the top of"
"x83","the dome, and finally a fourth in the middle of the base. They could,"
"x83","therefore, make observations in four different directions; the"
"x83","firmament by the side and most direct windows, the earth or the moon by"
"x83","the upper and under openings in the projectile."
"x83",""
"x83","Barbicane and his two companions immediately rushed to the uncovered"
"x83","window. But it was lit by no ray of light. Profound darkness surrounded"
"x83","them, which, however, did not prevent the president from exclaiming:"
"x83",""
"x83","“No, my friends, we have not fallen back upon the earth; no, nor are we"
"x83","submerged in the Gulf of Mexico. Yes! we are mounting into space. See"
"x83","those stars shining in the night, and that impenetrable darkness heaped"
"x83","up between the earth and us!”"
"x83",""
"x83","“Hurrah! hurrah!” exclaimed Michel Ardan and Nicholl in one voice."
"x83",""
"x83","Indeed, this thick darkness proved that the projectile had left the"
"x83","earth, for the soil, brilliantly lit by the moon-beams would have been"
"x83","visible to the travelers, if they had been lying on its surface. This"
"x83","darkness also showed that the projectile had passed the atmospheric"
"x83","strata, for the diffused light spread in the air would have been"
"x83","reflected on the metal walls, which reflection was wanting. This light"
"x83","would have lit the window, and the window was dark. Doubt was no longer"
"x83","possible; the travelers had left the earth."
"x83",""
"x83","“I have lost,” said Nicholl."
"x83",""
"x83","“I congratulate you,” replied Ardan."
"x83",""
"x83","“Here are the nine thousand dollars,” said the captain, drawing a roll"
"x83","of paper dollars from his pocket."
"x83",""
"x83","“Will you have a receipt for it?” asked Barbicane, taking the sum."
"x83",""
"x83","“If you do not mind,” answered Nicholl; “it is more business-like.”"
"x83",""
"x83","And coolly and seriously, as if he had been at his strong-box, the"
"x83","president drew forth his notebook, tore out a blank leaf, wrote a"
"x83","proper receipt in pencil, dated and signed it with the usual"
"x83","flourish,[1] and gave it to the captain, who carefully placed it in his"
"x83","pocketbook. Michel Ardan, taking off his hat, bowed to his two"
"x83","companions without speaking. So much formality under such circumstances"
"x83","left him speechless. He had never before seen anything so “American.”"
"x83",""
"x83"," [1] This is a purely French habit."
"x83",""
"x83",""
"x83","This affair settled, Barbicane and Nicholl had returned to the window,"
"x83","and were watching the constellations. The stars looked like bright"
"x83","points on the black sky. But from that side they could not see the orb"
"x83","of night, which, traveling from east to west, would rise by degrees"
"x83","toward the zenith. Its absence drew the following remark from Ardan:"
"x83",""
"x83","“And the moon; will she perchance fail at our rendezvous?”"
"x83",""
"x83","“Do not alarm yourself,” said Barbicane; “our future globe is at its"
"x83","post, but we cannot see her from this side; let us open the other.”"
"x83",""
"x83","“As Barbicane was about leaving the window to open the opposite"
"x83","scuttle, his attention was attracted by the approach of a brilliant"
"x83","object. It was an enormous disc, whose colossal dimension could not be"
"x83","estimated. Its face, which was turned to the earth, was very bright."
"x83","One might have thought it a small moon reflecting the light of the"
"x83","large one. She advanced with great speed, and seemed to describe an"
"x83","orbit round the earth, which would intersect the passage of the"
"x83","projectile. This body revolved upon its axis, and exhibited the"
"x83","phenomena of all celestial bodies abandoned in space."
"x83",""
"x83","“Ah!” exclaimed Michel Ardan, “What is that? another projectile?”"
"x83",""
"x83","Barbicane did not answer. The appearance of this enormous body"
"x83","surprised and troubled him. A collision was possible, and might be"
"x83","attended with deplorable results; either the projectile would deviate"
"x83","from its path, or a shock, breaking its impetus, might precipitate it"
"x83","to earth; or, lastly, it might be irresistibly drawn away by the"
"x83","powerful asteroid. The president caught at a glance the consequences of"
"x83","these three hypotheses, either of which would, one way or the other,"
"x83","bring their experiment to an unsuccessful and fatal termination. His"
"x83","companions stood silently looking into space. The object grew rapidly"
"x83","as it approached them, and by an optical illusion the projectile seemed"
"x83","to be throwing itself before it."
"x83",""
"x83","“By Jove!” exclaimed Michel Ardan, “we shall run into one another!”"
"x83",""
"x83","Instinctively the travelers drew back. Their dread was great, but it"
"x83","did not last many seconds. The asteroid passed several hundred yards"
"x83","from the projectile and disappeared, not so much from the rapidity of"
"x83","its course, as that its face being opposite the moon, it was suddenly"
"x83","merged into the perfect darkness of space."
"x83",""
"x83","“A happy journey to you,” exclaimed Michel Ardan, with a sigh of"
"x83","relief. “Surely infinity of space is large enough for a poor little"
"x83","projectile to walk through without fear. Now, what is this portentous"
"x83","globe which nearly struck us?”"
"x83",""
"x83","“I know,” replied Barbicane."
"x83",""
"x83","“Oh, indeed! you know everything.”"
"x83",""
"x83","“It is,” said Barbicane, “a simple meteorite, but an enormous one,"
"x83","which the attraction of the earth has retained as a satellite.”"
"x83",""
"x83","“Is it possible!” exclaimed Michel Ardan; “the earth then has two moons"
"x83","like Neptune?”"
"x83",""
"x83","“Yes, my friends, two moons, though it passes generally for having only"
"x83","one; but this second moon is so small, and its speed so great, that the"
"x83","inhabitants of the earth cannot see it. It was by noticing disturbances"
"x83","that a French astronomer, M. Petit, was able to determine the existence"
"x83","of this second satellite and calculate its elements. According to his"
"x83","observations, this meteorite will accomplish its revolution around the"
"x83","earth in three hours and twenty minutes, which implies a wonderful rate"
"x83","of speed.”"
"x83",""
"x83","“Do all astronomers admit the existence of this satellite?” asked"
"x83","Nicholl."
"x83",""
"x83","“No,” replied Barbicane; “but if, like us, they had met it, they could"
"x83","no longer doubt it. Indeed, I think that this meteorite, which, had it"
"x83","struck the projectile, would have much embarrassed us, will give us the"
"x83","means of deciding what our position in space is.”"
"x83",""
"x83","“How?” said Ardan."
"x83",""
"x83","“Because its distance is known, and when we met it, we were exactly"
"x83","four thousand six hundred and fifty miles from the surface of the"
"x83","terrestrial globe.”"
"x83",""
"x83","“More than two thousand French leagues,” exclaimed Michel Ardan. “That"
"x83","beats the express trains of the pitiful globe called the earth.”"
"x83",""
"x83","“I should think so,” replied Nicholl, consulting his chronometer; “it"
"x83","is eleven o’clock, and it is only thirteen minutes since we left the"
"x83","American continent.”"
"x83",""
"x83","“Only thirteen minutes?” said Barbicane."
"x83",""
"x83","“Yes,” said Nicholl; “and if our initiatory speed of twelve thousand"
"x83","yards has been kept up, we shall have made about twenty thousand miles"
"x83","in the hour.”"
"x83",""
"x83","“That is all very well, my friends,” said the president, “but the"
"x83","insoluble question still remains. Why did we not hear the detonation of"
"x83","the Columbiad?”"
"x83",""
"x83","For want of an answer the conversation dropped, and Barbicane began"
"x83","thoughtfully to let down the shutter of the second side. He succeeded;"
"x83","and through the uncovered glass the moon filled the projectile with a"
"x83","brilliant light. Nicholl, as an economical man, put out the gas, now"
"x83","useless, and whose brilliancy prevented any observation of the"
"x83","inter-planetary space."
"x83",""
"x83","The lunar disc shone with wonderful purity. Her rays, no longer"
"x83","filtered through the vapory atmosphere of the terrestrial globe, shone"
"x83","through the glass, filling the air in the interior of the projectile"
"x83","with silvery reflections. The black curtain of the firmament in reality"
"x83","heightened the moon’s brilliancy, which in this void of ether"
"x83","unfavorable to diffusion did not eclipse the neighboring stars. The"
"x83","heavens, thus seen, presented quite a new aspect, and one which the"
"x83","human eye could never dream of. One may conceive the interest with"
"x83","which these bold men watched the orb of night, the great aim of their"
"x83","journey."
"x83",""
"x83","In its motion the earth’s satellite was insensibly nearing the zenith,"
"x83","the mathematical point which it ought to attain ninety-six hours later."
"x83","Her mountains, her plains, every projection was as clearly discernible"
"x83","to their eyes as if they were observing it from some spot upon the"
"x83","earth; but its light was developed through space with wonderful"
"x83","intensity. The disc shone like a platinum mirror. Of the earth flying"
"x83","from under their feet, the travelers had lost all recollection."
"x83",""
"x83","It was captain Nicholl who first recalled their attention to the"
"x83","vanishing globe."
"x83",""
"x83","“Yes,” said Michel Ardan, “do not let us be ungrateful to it. Since we"
"x83","are leaving our country, let our last looks be directed to it. I wish"
"x83","to see the earth once more before it is quite hidden from my eyes.”"
"x83",""
"x83","To satisfy his companions, Barbicane began to uncover the window at the"
"x83","bottom of the projectile, which would allow them to observe the earth"
"x83","direct. The disc, which the force of the projection had beaten down to"
"x83","the base, was removed, not without difficulty. Its fragments, placed"
"x83","carefully against a wall, might serve again upon occasion. Then a"
"x83","circular gap appeared, nineteen inches in diameter, hollowed out of the"
"x83","lower part of the projectile. A glass cover, six inches thick and"
"x83","strengthened with upper fastenings, closed it tightly. Beneath was"
"x83","fixed an aluminum plate, held in place by bolts. The screws being"
"x83","undone, and the bolts let go, the plate fell down, and visible"
"x83","communication was established between the interior and the exterior."
"x83",""
"x83","Michel Ardan knelt by the glass. It was cloudy, seemingly opaque."
"x83",""
"x83","“Well!” he exclaimed, “and the earth?”"
"x83",""
"x83","“The earth?” said Barbicane. “There it is.”"
"x83",""
"x83","“What! that little thread; that silver crescent?”"
"x83",""
"x83","“Doubtless, Michel. In four days, when the moon will be full, at the"
"x83","very time we shall reach it, the earth will be new, and will only"
"x83","appear to us as a slender crescent which will soon disappear, and for"
"x83","some days will be enveloped in utter darkness.”"
"x83",""
"x83","“That the earth?” repeated Michel Ardan, looking with all his eyes at"
"x83","the thin slip of his native planet."
"x83",""
"x83","The explanation given by President Barbicane was correct. The earth,"
"x83","with respect to the projectile, was entering its last phase. It was in"
"x83","its octant, and showed a crescent finely traced on the dark background"
"x83","of the sky. Its light, rendered bluish by the thick strata of the"
"x83","atmosphere was less intense than that of the crescent moon, but it was"
"x83","of considerable dimensions, and looked like an enormous arch stretched"
"x83","across the firmament. Some parts brilliantly lighted, especially on its"
"x83","concave part, showed the presence of high mountains, often disappearing"
"x83","behind thick spots, which are never seen on the lunar disc. They were"
"x83","rings of clouds placed concentrically round the terrestrial globe."
"x83",""
"x83","While the travelers were trying to pierce the profound darkness, a"
"x83","brilliant cluster of shooting stars burst upon their eyes. Hundreds of"
"x83","meteorites, ignited by the friction of the atmosphere, irradiated the"
"x83","shadow of the luminous train, and lined the cloudy parts of the disc"
"x83","with their fire. At this period the earth was in its perihelion, and"
"x83","the month of December is so propitious to these shooting stars, that"
"x83","astronomers have counted as many as twenty-four thousand in an hour."
"x83","But Michel Ardan, disdaining scientific reasonings, preferred thinking"
"x83","that the earth was thus saluting the departure of her three children"
"x83","with her most brilliant fireworks."
"x83",""
"x83","Indeed this was all they saw of the globe lost in the solar world,"
"x83","rising and setting to the great planets like a simple morning or"
"x83","evening star! This globe, where they had left all their affections, was"
"x83","nothing more than a fugitive crescent!"
"x83",""
"x83","Long did the three friends look without speaking, though united in"
"x83","heart, while the projectile sped onward with an ever-decreasing speed."
"x83","Then an irresistible drowsiness crept over their brain. Was it"
"x83","weariness of body and mind? No doubt; for after the over-excitement of"
"x83","those last hours passed upon earth, reaction was inevitable."
"x83",""
"x83","“Well,” said Nicholl, “since we must sleep, let us sleep.”"
"x83",""
"x83","And stretching themselves on their couches, they were all three soon in"
"x83","a profound slumber."
"x83",""
"x83","But they had not forgotten themselves more than a quarter of an hour,"
"x83","when Barbicane sat up suddenly, and rousing his companions with a loud"
"x83","voice, exclaimed—"
"x83",""
"x83","“I have found it!”"
"x83",""
"x83","“What have you found?” asked Michel Ardan, jumping from his bed."
"x83",""
"x83","“The reason why we did not hear the detonation of the Columbiad.”"
"x83",""
"x83","“And it is—?” said Nicholl."
"x83",""
"x83","“Because our projectile traveled faster than the sound!”"
"x83",""
"x83",""
"x83",""
"x83",""
"x83","CHAPTER III."
"x83","THEIR PLACE OF SHELTER"
"x83",""
"x83",""
"x83","This curious but certainly correct explanation once given, the three"
"x83","friends returned to their slumbers. Could they have found a calmer or"
"x83","more peaceful spot to sleep in? On the earth, houses, towns, cottages,"
"x83","and country feel every shock given to the exterior of the globe. On"
"x83","sea, the vessels rocked by the waves are still in motion; in the air,"
"x83","the balloon oscillates incessantly on the fluid strata of divers"
"x83","densities. This projectile alone, floating in perfect space, in the"
"x83","midst of perfect silence, offered perfect repose."
"x83",""
"x83","Thus the sleep of our adventurous travelers might have been"
